case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm4_216;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983262145e9;1.670756983268609e9
algorithm4_216;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670756983268609e9;1.670756983275335e9
algorithm4_216;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670756983275335e9;1.670756983281586e9
algorithm4_219;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983286293e9;1.670756983292769e9
algorithm4_219;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670756983292769e9;1.670756983299468e9
algorithm4_219;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670756983299468e9;1.670756983305724e9
algorithm4_22;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983310368e9;1.670756983316581e9
algorithm4_22;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670756983316581e9;1.670756983322748e9
algorithm4_22;gemm_2.01e+09;2.01e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670756983322748e9;1.670756983328897e9
algorithm2_210;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983333261e9;1.670756983339813e9
algorithm2_210;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670756983339813e9;1.670756983346073e9
algorithm2_210;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670756983346073e9;1.670756983352194e9
algorithm4_212;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670756983356476e9;1.670756983362974e9
